. . 导出了 "ZYHBCS"."TB_RULE_MEMBER_VAR"               7.773 KB       6 行
. . 导出了 "ZYHBCS"."TB_SHEETLOCK"                     196.3 KB    1488 行
. . 导出了 "ZYHBCS"."TB_VERSION"                       19.14 KB      13 行
. . 导出了 "ZYHBCS"."TMPUB_CCTYPE"                     20.93 KB      10 行
. . 导出了 "ZYHBCS"."TMPUB_CHARGERECORD"               14.72 KB      15 行
. . 导出了 "ZYHBCS"."TMPUB_ICCTYPE"                    19.76 KB       1 行
. . 导出了 "ZYHBCS"."TMPUB_SETTLEDATE"                 22.75 KB       4 行
. . 导出了 "ZYHBCS"."TMPUB_SETTLEDATE_D"               9.421 KB      19 行
. . 导出了 "ZYHBCS"."TMPUB_TAXSETTING"                 26.78 KB       5 行
. . 导出了 "ZYHBCS"."TXM_TAXKIND"                      12.46 KB       3 行
. . 导出了 "ZYHBCS"."UFOC_ADJGENNERRESULT"             13.71 KB      17 行
. . 导出了 "ZYHBCS"."UFOC_DXSCHDETAIL"                 10.51 KB       5 行
. . 导出了 "ZYHBCS"."UFOC_DXSCHEME_BODY"               11.69 KB      10 行
. . 导出了 "ZYHBCS"."UFOC_MEASPROMAP"                  31.82 KB     152 行
. . 导出了 "ZYHBCS"."UFOC_PROJECT"                     32.47 KB      92 行
. . 导出了 "ZYHBCS"."UFOC_PROJECTCLASS"                17.20 KB       7 行
. . 导出了 "ZYHBCS"."UFOC_VOUCHERMAXNO"                  8.5 KB       9 行
. . 导出了 "ZYHBCS"."UFOC_VOUCHNOSUPPL"                6.921 KB       3 行
. . 导出了 "ZYHBCS"."UW_CACHEABLETABLE"                11.60 KB      27 行
. . 导出了 "ZYHBCS"."UW_FILETYPE"                      60.89 KB     645 行
. . 导出了 "ZYHBCS"."UW_FORMULA"                       11.25 KB      10 行
. . 导出了 "ZYHBCS"."UW_SYSVAR"                        8.437 KB      13 行
. . 导出了 "ZYHBCS"."VA_PRODUCT_LIC"                   7.375 KB       1 行
. . 导出了 "ZYHBCS"."WA_ASSIGNCLS"                     20.84 KB     107 行
. . 导出了 "ZYHBCS"."WA_CLASS_FIORG"                   6.757 KB       1 行
. . 导出了 "ZYHBCS"."WA_CLSPOWER"                      67.76 KB     451 行
. . 导出了 "ZYHBCS"."WA_DATA20171222"                  87.32 KB       9 行
. . 导出了 "ZYHBCS"."WA_DATAS"                         36.57 KB     290 行
. . 导出了 "ZYHBCS"."WA_ITEM"                          51.97 KB     131 行
. . 导出了 "ZYHBCS"."WA_ITEMNUM"                       11.54 KB     200 行
. . 导出了 "ZYHBCS"."WA_PERIOD"                        16.10 KB      64 行
. . 导出了 "ZYHBCS"."WA_PERIODSCHEME"                  12.07 KB       3 行
. . 导出了 "ZYHBCS"."WA_RANGETABLE"                    10.99 KB       9 行
. . 导出了 "ZYHBCS"."WA_REFCATEGORY"                   9.273 KB       2 行
. . 导出了 "ZYHBCS"."WA_TAXBASE"                        15.5 KB       4 行
. . 导出了 "ZYHBCS"."WA_TAXITEM"                       60.21 KB     253 行
. . 导出了 "ZYHBCS"."WA_TAXRPTITEM"                    21.80 KB      50 行
. . 导出了 "ZYHBCS"."WA_TAXTABLE"                      11.30 KB      22 行
. . 导出了 "ZYHBCS"."WA_WACLASS"                       62.97 KB     140 行
. . 导出了 "ZYHBCS"."WEBDBL_SYSMUTEXINFO"              7.898 KB      14 行
. . 导出了 "ZYHBCS"."WEBDBL_SYSRELYINFO"               7.296 KB       2 行
. . 导出了 "ZYHBCS"."WFM_ACCEPTNCTYPE"                 40.05 KB     340 行
. . 导出了 "ZYHBCS"."WFM_FLWCAT"                       9.992 KB       1 行
. . 导出了 "ZYHBCS"."WFM_VIRTUALROLE"                  9.945 KB       4 行
. . 导出了 "ZYHBCS"."XX_BDCONTRA"                      9.718 KB       1 行
. . 导出了 "ZYHBCS"."XX_EXSYSTEM"                      9.710 KB       2 行
. . 导出了 "ZYHBCS"."XX_TRANSLATOR"                    16.07 KB      49 行
. . 导出了 "ZYHBCS"."ZDP_1000000009MQYB"               7.562 KB     105 行
. . 导出了 "ZYHBCS"."ZDP_1000000009MQYJ"               5.390 KB      16 行
. . 导出了 "ZYHBCS"."ZDP_1000000009MQYR"               5.242 KB      10 行
. . 导出了 "ZYHBCS"."ZDP_1000000009MRIZ"               5.171 KB       7 行
. . 导出了 "ZYHBCS"."ZDP_1000000009MRMM"               5.437 KB      18 行
. . 导出了 "ZYHBCS"."ZDP_1000000009MRUR"               5.437 KB      18 行
. . 导出了 "ZYHBCS"."ZDP_1000000009MRUZ"               5.367 KB      15 行
. . 导出了 "ZYHBCS"."AAM_APPASSETVERSION"                  0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_BUSIRESPACK"                      0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_CLEANTRANSLOGCONFIG"              0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_CLEANTRANSLOGRECORD"              0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_GROUPSATTRIB"                     0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_MESSAGE"                          0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_PKGLOGINFO"                       0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_RECEIPTPACK"                      0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_RECEIVERRULE"                     0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_RESNOTIFIED"                      0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_RESTYPERULE"                      0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_SN"                               0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_STORE_MAP"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_SYSCATALOG"                       0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_SYS_PARAMS"                       0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_TASKEXECLIST"                     0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_TASKRECELIST"                     0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_TASKTIMECONF"                     0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_TRANSRES"                         0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_TRANSTASKEXEC"                    0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_T_ACTIVITY"                       0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_T_PACK"                           0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_T_SESSION"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_WORK"                             0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_WORK_DISP"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_WORK_FINI"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ADP_WORK_WAIT"                        0 KB       0 行
. . 导出了 "ZYHBCS"."AE_META_DRIVER"                       0 KB       0 行
. . 导出了 "ZYHBCS"."AE_OLAP_FLT"                          0 KB       0 行
. . 导出了 "ZYHBCS"."AE_OLAP_MEAP"                         0 KB       0 行
. . 导出了 "ZYHBCS"."AE_OLAP_PARAM"                        0 KB       0 行
. . 导出了 "ZYHBCS"."AE_QUALITYCHECK"                      0 KB       0 行
. . 导出了 "ZYHBCS"."AE_RELATION_DI"                       0 KB       0 行
. . 导出了 "ZYHBCS"."AMPUB_COOPERSET"                      0 KB       0 行
. . 导出了 "ZYHBCS"."AP_ESTIPAYABLEBILL"                   0 KB       0 行
. . 导出了 "ZYHBCS"."AP_ESTIPAYABLEITEM"                   0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_AGIOTAGE"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_AGIOTAGE_D"                      0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_BADACCDSTL"                      0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_BADACCDSTL_B"                    0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_BADDEBTS_OCCH"                   0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_BADDEBTS_OCCU"                   0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_BADDEBTS_RECE"                   0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_BADDEBTS_RECH"                   0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_BALANCE2"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_BCMAP"                           0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_DEBTSTRANSFER"                   0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_DSTLCASE"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_DSTLCASEFACTOR"                  0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_DSTLCASERATE"                    0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_DSTLCASE_B"                      0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_DSTLCASE_B_B"                    0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_DSTLFACTORVALUE"                 0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_GOLDTAXFOMAT"                    0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_NOTICE"                          0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_NOTICE_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_PARAM"                           0 KB       0 行
. . 导出了 "ZYHBCS"."ARAP_TRANSFER_H"                      0 KB       0 行
. . 导出了 "ZYHBCS"."AR_ESTIRECBILL"                       0 KB       0 行
. . 导出了 "ZYHBCS"."AR_ESTIRECITEM"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BAP_FS_LOG"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_ABSTRACTBILL"                    0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_ABSTRACTMATERIAL"                0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_BARCODEDICT"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_BARCODEDICT_B"                   0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_BARCODERULE"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_BARCODERULEITEM"                 0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_BARCODERULE_V"                   0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_BILLBARCODERULEDIST"             0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_BODYBILL"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_CHECKRULELIST"                   0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_MATBARCODERULEDIST"              0 KB       0 行
. . 导出了 "ZYHBCS"."BCBD_SUBBODYBILL"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BC_AUTHORIZE"                         0 KB       0 行
. . 导出了 "ZYHBCS"."BC_BARCODELABEL"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BC_LABELASSIGN"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BC_LOG"                               0 KB       0 行
. . 导出了 "ZYHBCS"."BC_PRINT"                             0 KB       0 行
. . 导出了 "ZYHBCS"."BC_SENDRULE"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BC_SENDRULE_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BC_SENDRULE_M"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BC_SENDTYPE"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BC_SENDTYPE_B"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_AASSIGN"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACCASOAHISTORY"                    0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACCASSHISTORY"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACCCTRLASOA"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACCID"                             0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACCID_TEMP"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACCOBLIGATE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACCOUNTMAP"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACCOUNT_DIST"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACTALLOC"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ACTIVITY"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ADDRESSDOC"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ADDRLINKMAN"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ADJUSTRATE"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_AGENTSTORE"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ASSIGN_RULE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ASSIGN_TEMP"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ASSLINENUM"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_AUDITASS"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_AUDITDEF"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_AUDITMESSAGE"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_AVGRATE"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BANKLINKMAN"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BATCHUPDATERULE"                   0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BATCHUPRULETEAM"                   0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BILLTYPE_FUNC"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BILLTYPE_UPGRADE"                  0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BIZEVENTLOG"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BMRT"                              0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM"                               0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOMCOPY"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_ACTIVITY"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_B"                             0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_BSRC"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_LOSS"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_OUTPUTS"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_POSITION"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_REPL"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_SELECT"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_USEORG"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BOM_WIP"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_BUSITYPE_UPGRADE"                  0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CBSASSIGN"                         0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CBSDEFAULT"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CBSNODE"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CFADJITEMSET"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CFGBOM"                            0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CHANNELTYPE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CODEEDITOR"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_COSTOBJTYPE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CROSSBUSIATTR"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CROSSBUSIMAP"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CROSSRESTDATA"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CROSSRULE"                         0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CROSSRULEBUSI"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CROSSRULEREST"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CROSSRULESCOPE"                    0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CURRINFO"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CURRRATE"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTADDRESS"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTADDRESSREF"                    0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTBANK"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTCREDITCTL"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTMATERIAL"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTMATERSUB"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTOMER_PF"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTSALE"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTSALECLASS"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTSTRUCTURE"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTTAXTYPES"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTUPGRADE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_CUSTVAT"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DIM_UDATA"                         0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DISTRESTRANS_LOG"                  0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DISTRIBUTERES_LOG"                 0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DISTSYSTEMSET"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DISTTOKENCTRL"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DISTTOKENCTRL_B"                   0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DISTTOKENSET_B"                    0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DISTTRANSDEL_LOG"                  0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DI_CROSSITEM"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DI_ORDERITEM"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DI_RECLASSIFY"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DI_RELATION"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DI_SCHEMESORT"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_DOCCHECK"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_ELEMRELATION"                      0 KB       0 行
. . 导出了 "ZYHBCS"."BD_EMATERIAL"                         0 KB       0 行
. . 导出了 "ZYHBCS"."BD_EXFILETYPE"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FCLASS"                            0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FCLASS_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FEATURE"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FEATURECODE"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FEATURECODE_B"                     0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FEATURECODE_SN"                    0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FEATURE_B"                         0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FFILE"                             0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FFILE_B"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FILEEXATTR"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FPRICE"                            0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FPRICE_B"                          0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FREECUSTOM"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FRELATION"                         0 KB       0 行
. . 导出了 "ZYHBCS"."BD_FRELATION_B"                       0 KB       0 行
. . 导出了 "ZYHBCS"."BD_GOODSCODE"                         0 KB       0 行
. . 导出了 "ZYHBCS"."BD_GOODSTAXES"                        0 KB       0 行
. . 导出了 "ZYHBCS"."BD_HOLIDAY"                           0 KB       0 行
. . 导出了 "ZYHBCS"."BD_IMAGESCANSETUP"                    0 KB       0 行
. . 导出了 "ZYHBCS"."BD_INCOME"                            0 KB       0 行
